,week_begin,week,month,item_id,category_id,price,competitor_min,competitor_delta,on_promo,sales,normalized_sales,price_index,competitor_index,similarity_group
6364,2017-10-08,197,45,512319147,5,13.88,16.22,12,FALSE,134.68,0.674705893,1,0.855733662,11
6365,2017-10-15,198,45,512319147,5,13.88,16.22,5,FALSE,175.95,0.881456058,1,0.855733662,12
6366,2017-10-22,199,45,512319147,5,13.88,16.22,5,FALSE,149.53,0.749099883,1,0.855733662,11
6367,2017-10-29,200,46,512319147,5,13.88,16.22,5,FALSE,453,2.269392409,1,0.855733662,14
6368,2017-11-05,201,46,512319147,5,13.88,16.22,5,FALSE,300.37,1.504762468,1,0.855733662,13
6369,2017-11-12,202,46,512319147,5,13.88,16.22,5,FALSE,299.07,1.498249863,1,0.855733662,13
6370,2014-06-29,26,6,512319149,5,55.58,55.57,568,FALSE,279.37,1.245196298,0.970999301,1.000179953,33
6371,2014-10-12,41,9,512319149,5,55.58,55.57,463,FALSE,279.37,1.245196298,0.970999301,1.000179953,33
6372,2015-02-08,58,13,512319149,5,55.58,55.57,344,FALSE,279.37,1.245196298,0.970999301,1.000179953,33
6373,2015-07-12,80,18,512319149,5,55.58,55.57,190,FALSE,328.52,1.464265625,0.970999301,1.000179953,33
6374,2016-01-03,105,24,512319149,5,55.58,55.57,15,FALSE,156.5,0.697545265,0.970999301,1.000179953,31
6375,2016-04-03,118,27,512319149,5,55.58,55.57,0,FALSE,181.07,0.807057643,0.970999301,1.000179953,32
6376,2016-04-24,121,27,512319149,5,55.58,47.74,3,FALSE,156.5,0.697545265,0.970999301,1.164222874,31
6377,2016-11-27,152,35,512319149,5,58.12,641.93,1,FALSE,209.34,0.933061506,1.015373864,0.090539467,42
6378,2017-04-30,174,40,512319149,5,60.82,60.81,0,FALSE,159.03,0.708821875,1.062543676,1.000164447,42
6379,2017-06-04,179,41,512319149,5,60.82,88.93,0,FALSE,252.73,1.126457602,1.062543676,0.683908692,43
6380,2017-07-23,186,42,512319149,5,60.82,60.81,0,FALSE,186.14,0.829655435,1.062543676,1.000164447,42
6381,2014-01-05,1,0,512319150,1,99.31,120.56,743,FALSE,223.38,1.110275541,0.986115345,0.823739217,43
6382,2014-02-09,6,1,512319150,1,99.31,120.56,708,FALSE,177.65,0.88298169,0.986115345,0.823739217,42
6383,2014-09-28,39,9,512319150,1,99.31,120.56,477,FALSE,177.65,0.88298169,0.986115345,0.823739217,42
6384,2015-08-16,85,19,512319150,1,99.31,120.56,155,FALSE,269.11,1.337569392,0.986115345,0.823739217,43
6385,2016-01-03,105,24,512319150,1,115.94,120.56,15,FALSE,185.7,0.922992962,1.151245727,0.961678832,42
6386,2016-07-24,134,30,512319150,1,91.07,88.58,10,FALSE,173.67,0.863199719,0.904294879,1.028110183,42
6387,2014-01-05,1,0,512319151,6,99.31,129.87,743,FALSE,223.38,1.119425985,0.910057274,0.764687765,33
6388,2014-01-12,2,0,512319151,6,99.31,129.87,736,FALSE,177.65,0.890258869,0.910057274,0.764687765,32
6389,2014-02-16,7,1,512319151,6,99.31,129.87,701,FALSE,177.65,0.890258869,0.910057274,0.764687765,32
6390,2014-09-28,39,9,512319151,6,99.31,129.87,477,FALSE,177.65,0.890258869,0.910057274,0.764687765,32
6391,2015-08-16,85,19,512319151,6,99.31,129.87,155,FALSE,269.11,1.3485931,0.910057274,0.764687765,33
6392,2016-01-03,105,24,512319151,6,124.23,129.87,15,FALSE,189.71,0.950695244,1.138419244,0.956571957,42
6393,2016-01-31,109,25,512319151,6,126.11,128.29,0,FALSE,190.62,0.955255534,1.155647194,0.983007249,42
6394,2016-07-24,134,30,512319151,6,126.11,116.29,20,FALSE,190.62,0.955255534,1.155647194,1.084444062,42
6395,2014-01-12,2,0,512319152,1,78.97,120.46,736,FALSE,167.81,0.742842598,0.966594532,0.655570314,42
6396,2014-05-11,19,4,512319152,1,78.97,120.46,617,FALSE,203.7,0.901716448,0.966594532,0.655570314,42
6397,2014-06-15,24,5,512319152,1,78.97,120.46,582,FALSE,167.81,0.742842598,0.966594532,0.655570314,42
6398,2014-11-16,46,10,512319152,1,78.97,120.46,428,FALSE,167.81,0.742842598,0.966594532,0.655570314,42
6399,2014-12-28,52,12,512319152,1,78.97,120.46,386,FALSE,167.81,0.742842598,0.966594532,0.655570314,42
6400,2015-10-11,93,21,512319152,1,78.97,120.46,99,FALSE,167.81,0.742842598,0.966594532,0.655570314,42
6401,2016-03-06,114,26,512319152,1,110.34,110.49,0,FALSE,182.99,0.81003973,1.35056402,0.998642411,42
6402,2016-03-13,115,26,512319152,1,110.34,110.49,1,FALSE,570.26,2.524363387,1.35056402,0.998642411,44
6403,2016-05-01,122,28,512319152,1,72.92,95.59,0,FALSE,230.81,1.021723974,0.892542399,0.762841301,43
6404,2016-09-11,141,32,512319152,1,70.99,70.98,2,FALSE,356.12,1.57643231,0.868919157,1.000140885,44
6405,2016-10-02,144,33,512319152,1,70.99,70.98,1,FALSE,163.95,0.72575558,0.868919157,1.000140885,42
6406,2016-10-09,145,33,512319152,1,70.99,70.98,0,FALSE,163.95,0.72575558,0.868919157,1.000140885,42
6407,2014-05-11,19,4,512319153,4,78.97,78.97,617,FALSE,203.7,0.864307536,1.04464581,1,42
6408,2014-06-08,23,5,512319153,4,78.97,78.97,589,FALSE,167.81,0.712024779,1.04464581,1,42
6409,2014-11-16,46,10,512319153,4,78.97,78.97,428,FALSE,167.81,0.712024779,1.04464581,1,42
6410,2015-11-01,96,22,512319153,4,78.97,78.97,78,FALSE,167.81,0.712024779,1.04464581,1,42
6411,2016-03-06,114,26,512319153,4,78.97,113.75,0,FALSE,167.81,0.712024779,1.04464581,0.694241758,42
6412,2016-03-13,115,26,512319153,4,78.97,137.34,3,FALSE,479.19,2.033223014,1.04464581,0.574996359,44
6413,2016-05-01,122,28,512319153,4,78.97,78.97,0,FALSE,239.59,1.016590292,1.04464581,1,43
6414,2016-09-11,141,32,512319153,4,51.97,28.47,1,FALSE,291.72,1.237780041,0.687479331,1.825430277,33
6415,2014-06-22,25,5,512319154,3,99.31,94.63,575,FALSE,355.3,1,1,1.049455775,44
6416,2014-06-22,25,5,512319155,5,99.31,141.76,575,FALSE,177.65,0.336294835,1,0.700550226,42
6417,2014-08-24,34,7,512319155,5,99.31,141.76,512,FALSE,1183.74,2.240842378,1,0.700550226,44
6418,2015-08-30,87,20,512319155,5,99.31,141.76,141,FALSE,223.38,0.422862597,1,0.700550226,43
6419,2014-07-06,27,6,512319157,5,99.31,56.54,561,FALSE,177.65,0.818022747,1.304753396,1.756455607,42
6420,2014-07-13,28,6,512319157,5,99.31,56.54,554,FALSE,406.31,1.870930607,1.304753396,1.756455607,44
6421,2015-09-27,91,21,512319157,5,68.85,56.54,113,FALSE,162.92,0.750195699,0.904564206,1.217721967,42
6422,2016-04-17,120,27,512319157,5,56.55,127.43,2,FALSE,182.01,0.838099185,0.742964501,0.443773052,32
6423,2016-06-12,128,29,512319157,5,56.55,127.43,3,FALSE,156.96,0.722751761,0.742964501,0.443773052,31
6424,2014-01-26,4,0,512319158,3,99.31,105.56,722,FALSE,223.38,1.058054701,0.969887678,0.940791967,43
6425,2014-04-20,16,3,512319158,3,99.31,105.56,638,FALSE,177.65,0.841451417,0.969887678,0.940791967,42
6426,2016-04-17,120,27,512319158,3,108.56,105.56,2,FALSE,232.34,1.100494356,1.06022562,1.028419856,43
6427,2014-04-27,17,3,512319159,1,396.27,209.55,631,FALSE,321.32,0.772120797,1.139951671,1.891052255,43
6428,2014-06-01,22,5,512319159,1,396.27,209.55,596,FALSE,321.32,0.772120797,1.139951671,1.891052255,43
6429,2014-06-15,24,5,512319159,1,396.27,209.55,582,FALSE,1268.29,3.047656809,1.139951671,1.891052255,44
6430,2015-02-01,57,13,512319159,1,396.27,209.55,351,FALSE,321.32,0.772120797,1.139951671,1.891052255,43
6431,2015-07-19,81,18,512319159,1,396.27,209.55,183,FALSE,321.32,0.772120797,1.139951671,1.891052255,43
6432,2015-10-18,94,21,512319159,1,380.51,209.55,92,FALSE,313.69,0.753786172,1.094614809,1.815843474,43
6433,2016-07-24,134,30,512319159,1,209.55,209.55,0,FALSE,230.98,0.555036916,0.602813417,1,43
6434,2016-08-07,136,31,512319159,1,209.55,209.55,2,FALSE,230.98,0.555036916,0.602813417,1,43
6435,2014-01-26,4,0,512319160,3,33.21,33.2,722,FALSE,442.6,1.720500663,0.968348617,1.000301205,24
6436,2014-02-16,7,1,512319160,3,33.21,33.2,701,FALSE,269.43,1.047344089,0.968348617,1.000301205,23
6437,2014-03-09,10,2,512319160,3,33.21,33.2,680,FALSE,145.67,0.566256963,0.968348617,1.000301205,21
6438,2014-03-16,11,2,512319160,3,33.21,33.2,673,FALSE,145.67,0.566256963,0.968348617,1.000301205,21
6439,2014-04-13,15,3,512319160,3,33.21,33.2,645,FALSE,145.67,0.566256963,0.968348617,1.000301205,21
6440,2014-04-20,16,3,512319160,3,33.21,33.2,638,FALSE,145.67,0.566256963,0.968348617,1.000301205,21
6441,2014-05-11,19,4,512319160,3,33.21,33.2,617,FALSE,456.36,1.773989342,0.968348617,1.000301205,24
6442,2014-06-08,23,5,512319160,3,33.21,33.2,589,FALSE,269.43,1.047344089,0.968348617,1.000301205,23
6443,2014-06-29,26,6,512319160,3,33.21,33.2,568,FALSE,450.76,1.752220694,0.968348617,1.000301205,24
6444,2014-07-06,27,6,512319160,3,33.21,33.2,561,FALSE,241.93,0.940444477,0.968348617,1.000301205,23
6445,2014-07-13,28,6,512319160,3,33.21,33.2,554,FALSE,318.84,1.239413537,0.968348617,1.000301205,23
6446,2014-07-20,29,6,512319160,3,33.21,33.2,547,FALSE,241.93,0.940444477,0.968348617,1.000301205,23
6447,2014-08-03,31,7,512319160,3,33.21,33.2,533,FALSE,401.35,1.560151245,0.968348617,1.000301205,24
6448,2014-08-31,35,8,512319160,3,33.21,33.2,505,FALSE,186.93,0.726645253,0.968348617,1.000301205,22
6449,2014-09-14,37,8,512319160,3,33.21,33.2,491,FALSE,186.93,0.726645253,0.968348617,1.000301205,22
6450,2014-09-21,38,8,512319160,3,33.21,33.2,484,FALSE,291.34,1.132513925,0.968348617,1.000301205,23
6451,2014-10-05,40,9,512319160,3,33.21,33.2,470,FALSE,159.42,0.619706769,0.968348617,1.000301205,21
6452,2014-10-19,42,9,512319160,3,33.21,33.2,456,FALSE,145.67,0.566256963,0.968348617,1.000301205,21
6453,2015-01-18,55,12,512319160,3,33.21,33.2,365,FALSE,214.43,0.833544865,0.968348617,1.000301205,23
6454,2015-03-22,64,14,512319160,3,33.21,33.2,302,FALSE,159.42,0.619706769,0.968348617,1.000301205,21
6455,2015-03-29,65,15,512319160,3,33.21,33.2,295,FALSE,145.67,0.566256963,0.968348617,1.000301205,21
6456,2015-04-12,67,15,512319160,3,33.21,33.2,281,FALSE,145.67,0.566256963,0.968348617,1.000301205,21
6457,2015-04-19,68,15,512319160,3,33.21,33.2,274,FALSE,269.43,1.047344089,0.968348617,1.000301205,23
6458,2015-05-31,74,17,512319160,3,33.21,33.2,232,FALSE,186.93,0.726645253,0.968348617,1.000301205,22
6459,2015-06-21,77,17,512319160,3,33.21,33.2,211,FALSE,145.67,0.566256963,0.968348617,1.000301205,21
6460,2015-06-28,78,18,512319160,3,33.21,33.2,204,FALSE,186.93,0.726645253,0.968348617,1.000301205,22
6461,2015-07-12,80,18,512319160,3,33.21,33.2,190,FALSE,305.09,1.185963731,0.968348617,1.000301205,23
6462,2015-07-26,82,18,512319160,3,33.21,33.2,176,FALSE,145.67,0.566256963,0.968348617,1.000301205,21
6463,2015-08-02,83,19,512319160,3,33.21,33.2,169,FALSE,145.67,0.566256963,0.968348617,1.000301205,21
6464,2015-08-09,84,19,512319160,3,33.21,33.2,162,FALSE,442.61,1.720539536,0.968348617,1.000301205,24
6465,2015-09-20,90,20,512319160,3,33.21,33.2,120,FALSE,318.84,1.239413537,0.968348617,1.000301205,23
6466,2015-10-11,93,21,512319160,3,33.21,33.2,99,FALSE,739.54,2.874783237,0.968348617,1.000301205,24
6467,2015-10-25,95,21,512319160,3,33.21,33.2,85,FALSE,519.52,2.019508596,0.968348617,1.000301205,24
6468,2015-12-06,101,23,512319160,3,33.21,33.2,43,FALSE,296.94,1.154282573,0.968348617,1.000301205,23
6469,2016-01-03,105,24,512319160,3,33.21,33.2,15,FALSE,159.42,0.619706769,0.968348617,1.000301205,21
6470,2016-02-14,111,25,512319160,3,33.21,33.2,0,FALSE,420.7,1.6353697,0.968348617,1.000301205,24
6471,2016-03-06,114,26,512319160,3,33.21,33.2,0,FALSE,159.42,0.619706769,0.968348617,1.000301205,21
6472,2016-03-20,116,26,512319160,3,33.21,33.2,0,FALSE,159.42,0.619706769,0.968348617,1.000301205,21
6473,2016-04-10,119,27,512319160,3,34.63,36.25,0,FALSE,364.92,1.418538414,1.009753466,0.955310345,24
6474,2016-04-17,120,27,512319160,3,34.63,36.25,1,FALSE,189.68,0.737335214,1.009753466,0.955310345,22
6475,2016-05-29,126,29,512319160,3,35.29,36.25,2,FALSE,161.44,0.627559031,1.028997973,0.973517241,21
6476,2016-06-05,127,29,512319160,3,35.29,35.29,1,FALSE,161.44,0.627559031,1.028997973,1,21
6477,2016-06-26,130,30,512319160,3,35.29,35.29,0,FALSE,220.48,0.85706278,1.028997973,1,23
6478,2016-07-03,131,30,512319160,3,35.29,35.29,2,FALSE,161.44,0.627559031,1.028997973,1,21
6479,2016-07-17,133,30,512319160,3,35.29,35.29,12,FALSE,161.44,0.627559031,1.028997973,1,21
6480,2016-07-31,135,31,512319160,3,35.29,35.29,0,FALSE,309.04,1.201318403,1.028997973,1,23
6481,2016-08-07,136,31,512319160,3,35.29,35.29,0,FALSE,176.2,0.684934968,1.028997973,1,22
6482,2016-08-14,137,31,512319160,3,35.29,35.29,1,FALSE,941.88,3.661331145,1.028997973,1,24
6483,2016-08-21,138,31,512319160,3,35.29,35.29,1,FALSE,205.72,0.799686842,1.028997973,1,22
6484,2016-08-28,139,32,512319160,3,35.29,35.29,0,FALSE,146.68,0.570183094,1.028997973,1,21
6485,2016-10-09,145,33,512319160,3,35.29,35.29,0,FALSE,161.44,0.627559031,1.028997973,1,21
6486,2016-11-20,151,34,512319160,3,35.29,35.29,0,FALSE,367.16,1.427245873,1.028997973,1,24
6487,2016-11-27,152,35,512319160,3,35.29,35.29,1,FALSE,190.96,0.742310905,1.028997973,1,22
6488,2016-12-04,153,35,512319160,3,35.29,32.84,0,FALSE,352.4,1.369869936,1.028997973,1.074604141,23
6489,2016-12-18,155,35,512319160,3,35.29,35.29,0,FALSE,146.68,0.570183094,1.028997973,1,21
6490,2017-01-15,159,36,512319160,3,35.29,42.1,0,FALSE,146.68,0.570183094,1.028997973,0.83824228,21
6491,2017-02-05,162,37,512319160,3,35.29,35.29,0,FALSE,631.92,2.456436465,1.028997973,1,24
6492,2017-02-12,163,37,512319160,3,35.29,35.29,0,FALSE,146.68,0.570183094,1.028997973,1,21
6493,2017-02-19,164,37,512319160,3,35.29,35.29,0,FALSE,305.41,1.187207654,1.028997973,1,23
6494,2017-02-26,165,38,512319160,3,35.29,35.29,0,FALSE,146.68,0.570183094,1.028997973,1,21
6495,2017-03-26,169,39,512319160,3,35.29,35.29,0,FALSE,411.44,1.599373685,1.028997973,1,24
6496,2017-04-09,171,39,512319160,3,35.29,35.29,0,FALSE,308.12,1.197742125,1.028997973,1,23
6497,2017-04-16,172,39,512319160,3,35.29,35.29,0,FALSE,213.12,0.828452556,1.028997973,1,23
6498,2017-04-23,173,39,512319160,3,35.29,35.29,0,FALSE,383.42,1.490452698,1.028997973,1,24
6499,2017-05-14,176,40,512319160,3,35.29,41.44,0,FALSE,190.96,0.742310905,1.028997973,0.851592664,22
6500,2017-07-02,183,42,512319160,3,36.26,36.25,0,FALSE,132.41,0.514711913,1.057281568,1.000275862,21
6501,2017-07-09,184,42,512319160,3,36.26,36.25,1,FALSE,254.23,0.988257758,1.057281568,1.000275862,23
6502,2017-08-06,188,43,512319160,3,36.26,40.62,0,FALSE,183.01,0.711407199,1.057281568,0.892663712,22
6503,2017-08-13,189,43,512319160,3,36.26,40.62,0,FALSE,370.43,1.439957209,1.057281568,0.892663712,24
6504,2017-09-03,192,44,512319160,3,36.26,36.25,0,FALSE,143.46,0.557666121,1.057281568,1.000275862,21
6505,2017-10-15,198,45,512319160,3,36.26,36.25,0,FALSE,170.22,0.661689162,1.057281568,1.000275862,22
6506,2017-10-22,199,45,512319160,3,36.26,36.25,0,FALSE,147.15,0.572010105,1.057281568,1.000275862,21
6507,2017-11-05,201,46,512319160,3,36.26,40.62,0,FALSE,162.37,0.631174181,1.057281568,0.892663712,21
6508,2014-03-09,10,2,512319162,5,123.21,121.68,1068,FALSE,189.21,0.690616759,1,1.012573964,42
6509,2014-09-07,36,8,512319162,5,123.21,121.68,886,FALSE,246.51,0.899761837,1,1.012573964,43
6510,2014-11-09,45,10,512319162,5,123.21,121.68,823,FALSE,356.37,1.300750988,1,1.012573964,44
6511,2015-01-11,54,12,512319162,5,123.21,121.68,760,FALSE,303.8,1.108870416,1,1.012573964,43
6512,2016-05-08,123,28,512319165,1,29.39,30.15,4,FALSE,143.83,1,1,0.974792703,21
6513,2014-03-23,12,2,512319166,3,192.87,202.02,666,FALSE,222.92,1.094644628,1.430956197,0.954707455,43
6514,2014-05-04,18,4,512319166,3,192.87,202.02,624,FALSE,222.92,1.094644628,1.430956197,0.954707455,43
6515,2016-04-17,120,27,512319166,3,96.06,163.12,0,FALSE,176.08,0.864637656,0.712695869,0.588891614,42
6516,2016-05-01,122,28,512319166,3,96.06,163.12,0,FALSE,176.08,0.864637656,0.712695869,0.588891614,42
6517,2016-06-12,128,29,512319166,3,96.06,208.12,4,FALSE,220.23,1.081435432,0.712695869,0.461560638,43
6518,2014-03-23,12,2,512319167,6,192.87,130.88,666,FALSE,222.92,1.02402499,1.373277796,1.473639976,43
6519,2016-06-12,128,29,512319167,6,88.02,118.68,4,FALSE,212.46,0.97597501,0.626722204,0.741658241,33
6520,2015-02-08,58,13,512319168,3,142.02,157.27,344,FALSE,463.9,1.236791934,1,0.903033001,44
6521,2015-03-08,62,14,512319168,3,142.02,157.27,316,FALSE,198.32,0.528735883,1,0.903033001,42
6522,2015-10-04,92,21,512319168,3,142.02,157.27,106,FALSE,463.03,1.234472449,1,0.903033001,44
6523,2014-05-18,20,4,512319169,2,142.02,98.54,610,FALSE,795.87,2.020220738,1.139514731,1.441242135,44
6524,2015-02-08,58,13,512319169,2,142.02,98.54,344,FALSE,463.9,1.177554626,1.139514731,1.441242135,44
6525,2015-03-08,62,14,512319169,2,142.02,98.54,316,FALSE,264.71,0.671934652,1.139514731,1.441242135,43
6526,2015-10-04,92,21,512319169,2,98.55,98.54,106,FALSE,222.64,0.565144992,0.790727903,1.000101482,43
6527,2015-10-25,95,21,512319169,2,98.55,98.54,85,FALSE,222.64,0.565144992,0.790727903,1.000101482,43
6528,2014-03-16,11,2,512319170,3,112.53,88.02,673,FALSE,184.05,0.752873128,1.049184791,1.278459441,42
6529,2014-03-30,13,3,512319170,3,112.53,88.02,659,FALSE,184.05,0.752873128,1.049184791,1.278459441,42
6530,2014-05-11,19,4,512319170,3,112.53,88.02,617,FALSE,184.05,0.752873128,1.049184791,1.278459441,42
6531,2014-07-13,28,6,512319170,3,112.53,88.02,554,FALSE,496.81,2.032246123,1.049184791,1.278459441,44
6532,2014-08-17,33,7,512319170,3,112.53,88.02,519,FALSE,184.05,0.752873128,1.049184791,1.278459441,42
6533,2014-08-31,35,8,512319170,3,112.53,88.02,505,FALSE,368.1,1.505746257,1.049184791,1.278459441,44
6534,2014-09-14,37,8,512319170,3,112.53,88.02,491,FALSE,184.05,0.752873128,1.049184791,1.278459441,42
6535,2014-09-28,39,9,512319170,3,112.53,88.02,477,FALSE,184.05,0.752873128,1.049184791,1.278459441,42
6536,2014-10-05,40,9,512319170,3,112.53,88.02,470,FALSE,757.45,3.098417555,1.049184791,1.278459441,44
6537,2014-10-12,41,9,512319170,3,112.53,88.02,463,FALSE,184.05,0.752873128,1.049184791,1.278459441,42
6538,2014-10-26,43,9,512319170,3,112.53,88.02,449,FALSE,184.05,0.752873128,1.049184791,1.278459441,42
6539,2014-11-23,47,10,512319170,3,112.53,88.02,421,FALSE,184.05,0.752873128,1.049184791,1.278459441,42
6540,2015-02-01,57,13,512319170,3,112.53,88.02,351,FALSE,184.05,0.752873128,1.049184791,1.278459441,42
6541,2015-04-05,66,15,512319170,3,112.53,88.02,288,FALSE,184.05,0.752873128,1.049184791,1.278459441,42
6542,2015-04-12,67,15,512319170,3,112.53,88.02,281,FALSE,184.05,0.752873128,1.049184791,1.278459441,42
6543,2015-05-17,72,16,512319170,3,112.53,88.02,246,FALSE,184.05,0.752873128,1.049184791,1.278459441,42
6544,2015-05-24,73,16,512319170,3,112.53,88.02,239,FALSE,236.17,0.96607469,1.049184791,1.278459441,43
6545,2015-06-14,76,17,512319170,3,112.53,88.02,218,FALSE,184.05,0.752873128,1.049184791,1.278459441,42
6546,2015-07-19,81,18,512319170,3,112.53,88.02,183,FALSE,184.05,0.752873128,1.049184791,1.278459441,42
6547,2015-07-26,82,18,512319170,3,112.53,88.02,176,FALSE,184.05,0.752873128,1.049184791,1.278459441,42
6548,2015-08-02,83,19,512319170,3,112.53,88.02,169,FALSE,236.17,0.96607469,1.049184791,1.278459441,43
6549,2015-09-13,89,20,512319170,3,88.02,88.02,127,FALSE,212.46,0.869086796,0.820663337,1,43
6550,2015-10-04,92,21,512319170,3,88.02,88.02,106,FALSE,172.19,0.704358728,0.820663337,1,42
6551,2015-10-18,94,21,512319170,3,88.02,88.02,92,FALSE,212.46,0.869086796,0.820663337,1,43
6552,2015-10-25,95,21,512319170,3,88.02,88.02,85,FALSE,172.19,0.704358728,0.820663337,1,42
6553,2015-11-15,98,22,512319170,3,88.02,88.02,64,FALSE,373.54,1.527999067,0.820663337,1,44
6554,2015-12-27,104,24,512319170,3,88.02,88.02,22,FALSE,212.46,0.869086796,0.820663337,1,43
6555,2016-03-06,114,26,512319170,3,88.02,88.02,0,FALSE,172.19,0.704358728,0.820663337,1,42
6556,2016-04-10,119,27,512319170,3,92.19,118.42,0,FALSE,301.07,1.231553995,0.859542752,0.778500253,43
6557,2016-04-24,121,27,512319170,3,96.56,126.76,0,FALSE,220.73,0.902915977,0.900286887,0.761754497,43
6558,2016-05-01,122,28,512319170,3,96.56,96.56,1,FALSE,309.53,1.266160388,0.900286887,1,43
6559,2016-06-26,130,30,512319170,3,96.56,96.56,0,FALSE,442.74,1.81106791,0.900286887,1,44
6560,2016-07-24,134,30,512319170,3,96.56,132.15,0,FALSE,220.73,0.902915977,0.900286887,0.730684828,43
6561,2016-12-18,155,35,512319170,3,101.19,101.19,0,FALSE,178.56,0.730415788,0.943455159,1,42
6562,2017-05-21,177,40,512319170,3,106.02,126.76,0,FALSE,229.88,0.940344878,0.98848815,0.836383717,43
6563,2017-05-28,178,41,512319170,3,106.02,126.76,0,FALSE,362.08,1.481120904,0.98848815,0.836383717,44
6564,2017-07-09,184,42,512319170,3,111.11,126.76,0,FALSE,179.67,0.734956343,1.035945278,0.87653834,42
6565,2017-07-23,186,42,512319170,3,111.11,126.76,0,FALSE,234.8,0.960470581,1.035945278,0.87653834,43
6566,2017-07-30,187,43,512319170,3,116.45,126.76,0,FALSE,185.94,0.760604344,1.085733306,0.918665194,42
6567,2017-10-08,197,45,512319170,3,122.04,126.76,0,FALSE,358.83,1.467826485,1.137852234,0.962764279,44
6568,2017-10-22,199,45,512319170,3,126.77,126.76,0,FALSE,367.98,1.505255386,1.181952865,1.000078889,44
6569,2017-11-19,203,46,512319170,3,126.77,126.76,0,FALSE,117.18,0.479335361,1.181952865,1.000078889,41
6570,2017-11-26,204,47,512319170,3,126.77,126.76,0,FALSE,235.22,0.962188629,1.181952865,1.000078889,43
6571,2014-01-05,1,0,512319171,3,118.63,131.85,743,FALSE,242.08,0.673019502,1.122804294,0.899734547,43
6572,2014-02-09,6,1,512319171,3,118.63,131.85,708,FALSE,462.4,1.285542869,1.122804294,0.899734547,44
6573,2014-03-16,11,2,512319171,3,118.63,131.85,673,FALSE,297.16,0.826150344,1.122804294,0.899734547,43
6574,2014-03-30,13,3,512319171,3,118.63,131.85,659,FALSE,187,0.51988866,1.122804294,0.899734547,42
6575,2014-05-04,18,4,512319171,3,118.63,131.85,624,FALSE,187,0.51988866,1.122804294,0.899734547,42
6576,2014-05-25,21,4,512319171,3,118.63,131.85,603,FALSE,187,0.51988866,1.122804294,0.899734547,42
6577,2014-06-08,23,5,512319171,3,118.63,131.85,589,FALSE,297.16,0.826150344,1.122804294,0.899734547,43
6578,2014-07-20,29,6,512319171,3,118.63,131.85,547,FALSE,187,0.51988866,1.122804294,0.899734547,42
6579,2014-08-03,31,7,512319171,3,118.63,131.85,533,FALSE,352.24,0.979281186,1.122804294,0.899734547,43
6580,2014-08-10,32,7,512319171,3,118.63,131.85,526,FALSE,484.16,1.346039004,1.122804294,0.899734547,44
6581,2014-08-17,33,7,512319171,3,118.63,131.85,519,FALSE,187,0.51988866,1.122804294,0.899734547,42
6582,2014-08-31,35,8,512319171,3,118.63,131.85,505,FALSE,539.24,1.499169846,1.122804294,0.899734547,44
6583,2014-09-07,36,8,512319171,3,118.63,131.85,498,FALSE,352.24,0.979281186,1.122804294,0.899734547,43
6584,2014-09-14,37,8,512319171,3,118.63,131.85,491,FALSE,242.08,0.673019502,1.122804294,0.899734547,43
6585,2014-09-21,38,8,512319171,3,118.63,131.85,484,FALSE,187,0.51988866,1.122804294,0.899734547,42
6586,2014-11-09,45,10,512319171,3,118.63,131.85,435,FALSE,187,0.51988866,1.122804294,0.899734547,42
6587,2014-11-16,46,10,512319171,3,118.63,131.85,428,FALSE,187,0.51988866,1.122804294,0.899734547,42
6588,2015-01-04,53,12,512319171,3,118.63,131.85,379,FALSE,187,0.51988866,1.122804294,0.899734547,42
6589,2015-01-11,54,12,512319171,3,118.63,131.85,372,FALSE,462.4,1.285542869,1.122804294,0.899734547,44
6590,2015-01-18,55,12,512319171,3,118.63,131.85,365,FALSE,649.4,1.80543153,1.122804294,0.899734547,44
6591,2015-02-22,60,13,512319171,3,118.63,131.85,330,FALSE,682.71,1.898038435,1.122804294,0.899734547,44
6592,2015-03-01,61,14,512319171,3,118.63,131.85,323,FALSE,187,0.51988866,1.122804294,0.899734547,42
6593,2015-03-08,62,14,512319171,3,118.63,131.85,316,FALSE,242.08,0.673019502,1.122804294,0.899734547,43
6594,2015-03-15,63,14,512319171,3,118.63,131.85,309,FALSE,352.24,0.979281186,1.122804294,0.899734547,43
6595,2015-03-22,64,14,512319171,3,118.63,131.85,302,FALSE,187,0.51988866,1.122804294,0.899734547,42
6596,2015-04-26,69,15,512319171,3,118.63,131.85,267,FALSE,517.48,1.438673711,1.122804294,0.899734547,44
6597,2015-05-17,72,16,512319171,3,118.63,131.85,246,FALSE,759.56,2.111693213,1.122804294,0.899734547,44
6598,2015-05-24,73,16,512319171,3,118.63,131.85,239,FALSE,374,1.039777321,1.122804294,0.899734547,44
6599,2015-06-14,76,17,512319171,3,118.63,131.85,218,FALSE,594.32,1.652300688,1.122804294,0.899734547,44
6600,2015-06-21,77,17,512319171,3,118.63,131.85,211,FALSE,187,0.51988866,1.122804294,0.899734547,42
6601,2015-07-05,79,18,512319171,3,118.63,131.85,197,FALSE,352.24,0.979281186,1.122804294,0.899734547,43
6602,2015-07-12,80,18,512319171,3,118.63,131.85,190,FALSE,429.08,1.192908163,1.122804294,0.899734547,44
6603,2015-07-19,81,18,512319171,3,118.63,131.85,183,FALSE,187,0.51988866,1.122804294,0.899734547,42
